Reittitunnus	Nimi	Japi_id	Pono	Jakelukohde	Elementtinumero	KRD_Vyohyke	I_koordinatti	P_koordinatti	Japityyppi	Matkajapille	Hissi	Kerros	jnro	Jakti Internal Sequence
6210019	Riihipolku 7	2160209	62160	3275621	S222882	3	3303549	6990349	4057	0			94720	2
6210019	Riihipolku 1	2160208	62160	3275621	S222882	3	3303549	6990349	4080	0			94730	3
6210019	Kurunsaarentie 40	2160207	62160	3275621	S222882	3	3303549	6990349	4080	0			94740	4
6210019	Riihipolku 19	2160206	62160	3275621	S222882	3	3303549	6990349	4080	0			94750	5
6210019	Kurunsaarentie 45	2160219	62160	3039207	S222882	3	3303681	6990307	5009	0			94770	1
6210019	Kurunsaarentie 47	2160218	62160	3275622	S222882	3	3303765	6990386	4080	0			94790	1
6210019	Kurunsaarentie 51	2160217	62160	3275622	S222882	3	3303765	6990386	4080	0			94800	2
6210019	Kurunsaarentie 52	2160216	62160	3275622	S222882	3	3303765	6990386	4080	0			94810	3
6210019	Kurunsaarentie 54	2160215	62160	3275622	S222882	3	3303765	6990386	4080	0			94820	4
6210019	Kurunsaarentie 56	2160214	62160	3275622	S222882	3	3303765	6990386	4080	0			94830	5
6210019	Kurunsaarentie 58 as 1	2160212	62160	3275622	S222882	3	3303765	6990386	4080	0			94840	6
6210019	Kurunsaarentie 58 as 2	4002102	62160	3275622	S222882	3	3303765	6990386	4057	0			94850	7
6210019	Kurunsaarentie 55	2160211	62160	3275622	S222882	3	3303765	6990386	4080	0			94860	8
6210019	Kurunsaarentie 50	2160220	62160	3275622	S222882	3	3303828	6990397	5009	0			94870	1
6210019	Kurunsaarentie 65	2160223	62160	976662	S222882	3	3303828	6990397	4080	0			94890	2
6210019	Kurunsaarentie 60	2160222	62160	976662	S222882	3	3303828	6990397	4080	0			94900	3
6210019	Kurunsaarentie 61	2160221	62160	976662	S222882	3	3303828	6990397	4080	0			94910	4
6210019	Kurunsaarentie 62	4328745	62160	976662	S222882	3	3303828	6990397	5009	0			94920	5
6210019	Kurunsaarentie 77	2160226	62160	976666	S222882	3	3304020	6990422	4080	0			94940	1
6210019	Kurunsaarentie 78	2160224	62160	976666	S222882	3	3304020	6990422	4080	0			94950	2
6210019	Kurunsaarentie 83	2160225	62160	976666	S222882	3	3304020	6990422	4080	0			94960	3
6210019	Kurunsaarentie 85	4322698	62160	976666	S222882	3	3304020	6990422	4057	0			94970	4
6210019	Kurunsaarentie 90	4028844	62160	976666	S222882	3	3304176	6990446	4080	0			94980	1
6210019	Kurunsaarentie 97	2160229	62160	976667	S222882	3	3304176	6990446	5009	0			95030	2
6210019	Kurunsaarentie 99	2160227	62160	976667	S222882	3	3304176	6990446	4080	0			95040	3
6210019	Kurunsaarentie 120	2160228	62160	976668	S222882	3	3304276	6990456	4080	0			95060	1
6210019	Paulamäentie 103	3490821	62160	976670	S222882	3	3304360	6990265	4080	0			95080	1
6210019	Paulamäentie 100	4419915	62160	976670	S222882	3	3304360	6990265	4080	0			95090	2
6210019	Paulamäentie 95	2160230	62160	976670	S222882	3	3304360	6990265	4080	0			95100	3
6210019	Paulamäentie 85	5683679	62160	976670	S222882	3	3304360	6990265	4080	0			95110	4
6210019	Paulamäentie 20	2160233	62160	976673	S222882	3	3304120	6990008	4058	0			95140	1
6210019	Paulamäentie 28	2160231	62160	976673	S222882	3	3304120	6990008	4080	0			95150	2
6210019	Paulamäentie 26	2160232	62160	976673	S222882	3	3304120	6990008	4080	0			95160	3
6210019	Paulamäentie 22	2160234	62160	976673	S222882	3	3304120	6990008	4080	0			95170	4
6210019	Tuomivirrantie 12	2160235	62160	976675	S222882	3	3303925	6989988	5009	0			95190	1
6210019	Tuomivirrantie 10	2160236	62160	976675	S222882	3	3303925	6989988	4080	0			95200	2
6210019	Tuomivirrantie 7	2160237	62160	976675	S222882	3	3303925	6989988	4080	0			95210	3
6210019	Tuomivirrantie 5	2160239	62160	976675	S222882	3	3303925	6989988	4080	0			95220	4
6210019	Tuomivirrantie 8	2160238	62160	976675	S222882	3	3303925	6989988	4080	0			95230	5
6210019	Tuomivirrantie 2	2160240	62160	976675	S222882	3	3303925	6989988	4080	0			95240	6
6210019	Tuomivirrantie 1	2160241	62160	976675	S222882	3	3303925	6989988	4080	0			95250	7
6210019	Paulamäentie 5	2160243	62160	3275623	S222882	3	3303925	6989988	4080	0			95270	8
6210019	Paulamäentie 42	2160242	62160	3275623	S222882	3	3303925	6989988	4057	0			95280	9
6210019	Kuortaneentie 690	2160278	62160	976716	S222882	3	3303830	6989932	4080	0			95300	1
6210019	Kuortaneentie 714	2160279	62160	3424121	S222882	3	3304376	6989208	5009	0			95320	1
6210019	Hourunkoskentie 29 C 10	2160430	62160	976854	S222882	3	3304376	6989208	4080	0			95340	2
6210019	Hourunkoskentie 29 C 9	2160429	62160	976854	S222882	3	3304376	6989208	4080	0			95350	3
6210019	Hourunkoskentie 29 C 8	2160428	62160	976854	S222882	3	3304376	6989208	4080	0			95360	4
6210019	Hourunkoskentie 29 C 7	2160427	62160	976854	S222882	3	3304376	6989208	4080	0			95370	5
6210019	Hourunkoskentie 29 B 6	2160426	62160	976854	S222882	3	3304376	6989208	4080	0			95380	6
6210019	Hourunkoskentie 29 B 5	2160425	62160	976854	S222882	3	3304376	6989208	4080	0			95390	7
6210019	Hourunkoskentie 29 B 4	2160424	62160	976854	S222882	3	3304376	6989208	5009	0			95400	8
6210019	Hourunkoskentie 29 B 3	2160423	62160	976854	S222882	3	3304376	6989208	4080	0			95410	9
6210019	Hourunkoskentie 29 A 2	2160422	62160	976854	S222882	3	3304376	6989208	4080	0			95420	10
6210019	Hourunkoskentie 29 A 1	2160421	62160	976854	S222882	3	3304376	6989208	4080	0			95430	11
6210019	Hourunkoskentie 31	2160431	62160	976857	S222882	3	3304424	6989077	4080	0			95450	1
6210019	Hourunkoskentie 40	2160432	62160	976858	S222882	3	3304493	6988998	5009	0			95470	1
6210019	Karhuntie 125	2160277	62160	976714	S222882	3	3304230	6989370	4080	0			95490	1
6210019	Karhuntie 123	2160276	62160	976714	S222882	3	3304230	6989370	4057	0			95500	2
6210019	Karhuntie 115	3490827	62160	976714	S222882	3	3304230	6989370	4080	0			95510	3
6210019	Karhuntie 105	2160272	62160	976708	S222882	3	3304133	6989456	4080	0			95530	1
6210019	Karhuntie 101	2160271	62160	976708	S222882	3	3304133	6989456	4080	0			95540	2
6210019	Karhuntie 102	2160273	62160	976708	S222882	3	3304133	6989456	4080	0			95550	3
6210019	Karhuntie 99	2160270	62160	976708	S222882	3	3304133	6989456	4080	0			95560	4
6210019	Karhuntie 94	2160269	62160	976708	S222882	3	3304133	6989456	4080	0			95570	5
6210019	Karhuntie 93	2160268	62160	976707	S222882	3	3304066	6989517	5009	0			95590	1
6210019	Karhuntie 86	2160283	62160	976706	S222882	3	3304106	6989582	4057	0			95610	1
6210019	Karhuntie 84	2160266	62160	976706	S222882	3	3304024	6989587	4080	0			95620	1
6210019	Karhuntie 85	2160258	62160	976700	S222882	3	3303983	6989615	4080	0			95640	1
6210019	Karhuntie 79	2160259	62160	976700	S222882	3	3303983	6989615	4080	0			95650	2
6210019	Karhuntie 78	2160260	62160	976700	S222882	3	3303983	6989615	4080	0			95660	3
6210019	Karhuntie 74	2160253	62160	976700	S222882	3	3303983	6989615	4080	0			95670	4
6210019	Karhuntie 72	2160257	62160	976700	S222882	3	3303983	6989615	4080	0			95680	5
6210019	Karhunsillantie 1	2160254	62160	976693	S222882	3	3303944	6989645	4058	0			95700	1
6210019	Karhuntie 66	5601499	62160	976693	S222882	3	3303944	6989645	4080	0			95710	2
6210019	Karhuntie 65	4002104	62160	976693	S222882	3	3303944	6989645	4080	0			95720	3
6210019	Karhuntie 64	2160256	62160	976693	S222882	3	3303944	6989645	5009	0			95730	4
6210019	Karhuntie 62	2160255	62160	976693	S222882	3	3303944	6989645	5009	0			95740	5
6210019	Karhuntie 51	2160249	62160	976693	S222882	3	3303864	6989714	4080	0			95750	1
6210019	Karhuntie 39	2160252	62160	976692	S222882	3	3303864	6989714	4080	0			95770	2
6210019	Karhuntie 42	2160250	62160	976692	S222882	3	3303864	6989714	4080	0			95780	3
6210019	Karhuntie 40	2160251	62160	976692	S222882	3	3303864	6989714	4080	0			95790	4
6210019	Karhuntie 36	2160247	62160	976692	S222882	3	3303864	6989714	4080	0			95800	5
6210019	Karhuntie 53	2160248	62160	976692	S222882	3	3303864	6989714	5009	0			95810	6
6210019	Karhunsillantie 7	2160261	62160	976701	S222882	3	3303851	6989598	4080	0			95830	1
6210019	Karhunsillantie 26	2160262	62160	976702	S222882	3	3303750	6989488	4080	0			95850	1
6210019	Karhunsillantie 41	2160263	62160	976703	S222882	3	3303692	6989336	4080	0			95870	1
6210019	Karhunsillantie 76	2160265	62160	976705	S222882	3	3303502	6989066	4080	0			95890	1
6210019	Karhunsillantie 83	2160444	62160	976870	S222882	3	3303502	6989066	4080	0			95910	2
6210019	Vasunmäentie 390	2160456	62160	976882	S222883	3	3303167	6989053	4080	0			95940	1
6210019	Vasunmäentie 372	2160455	62160	976881	S222883	3	3303058	6989171	4080	0			95960	1
6210019	Vasunmäentie 306	2160449	62160	976875	S222883	3	3302605	6989579	4080	0			95980	1
6210019	Vasunmäentie 292	4116291	62160	3039209	S222883	3	3302455	6989724	4080	0			96000	1
6210019	Vasunmäentie 301 B	2160450	62160	3275625	S222883	3	3302519	6989622	4080	0			96020	1
6210019	Vasunmäentie 301 A	2160448	62160	3275625	S222883	3	3302519	6989622	4057	0			96030	2
6210019	Vasunmäentie 319	3790727	62160	2925136	S222883	3	3302646	6989500	4080	0			96050	1
6210019	Vasunmäentie 321	2160451	62160	976877	S222883	3	3302646	6989500	4080	0			96070	2
6210019	Vasunmäentie 351	4502237	62160	976878	S222883	3	3302861	6989304	4076	0			96090	1
6210019	Vasunmäentie 351 A	2160452	62160	976878	S222883	3	3302861	6989304	4080	0			96100	2
6210019	Vasunmäentie 351 B	2160453	62160	976878	S222883	3	3302861	6989304	4080	0			96110	3
6210019	Vasunmäentie 344	2160454	62160	976878	S222883	3	3302861	6989304	4080	0			96120	4
6210019	Fossinmäentie 33	2160461	62160	3674880	S222883	3	3303040	6988931	4080	0			96140	1
6210019	Fossinmäentie 56	2160462	62160	3674881	S222883	3	3303040	6988931	4080	0			96160	2
6210019	Fossinmäentie 13	2160458	62160	3674882	S222883	3	3303040	6988931	4080	0			96210	3
6210019	Fossinmäentie 14	2160457	62160	3674882	S222883	3	3303040	6988931	4080	0			96220	4
6210019	Fossinmäentie 22	5385646	62160	3553421	S222883	3	3303037	6988989	4080	0			96180	1
6210019	Fossinmäentie 22 A	5386361	62160	3553421	S222883	3	3303037	6988989	4080	0			96190	2
6210019	Vasunmäentie 413	2160443	62160	976869	S222883	3	3303397	6988813	4080	0			96240	1
6210019	Vasunmäentie 425	2160441	62160	976867	S222883	3	3303397	6988813	4080	0			96260	2
6210019	Vasunmäentie 437	2160440	62160	976866	S222883	3	3303519	6988734	4080	0			96280	1
6210019	Vasunmäentie 445	2160439	62160	976865	S222883	3	3303662	6988632	5009	0			96300	1
6210019	Vasunmäentie 455	3867480	62160	976865	S222883	3	3303662	6988632	4058	0			96310	2
6210019	Helmikankaantie 208	3571630	62160	976894	S222883	3	3303523	6986554	4080	0			96330	1
6210019	Helmikankaantie 207	3571629	62160	976894	S222883	3	3303523	6986554	4080	0			96340	2
6210019	Helmikankaantie 204	4122973	62160	976894	S222883	3	3303523	6986554	4080	0			96350	3
6210019	Helmikankaantie 74	2160465	62160	976890	S222883	3	3303769	6987829	4080	0			96370	1
6210019	Helmikankaantie 76	2160466	62160	976890	S222883	3	3303769	6987829	4080	0			96380	2
6210019	Helmikankaantie 30	2160463	62160	976889	S222883	3	3303777	6988258	4076	0			96400	1
6210019	Helmikankaantie 30	2160464	62160	976889	S222883	3	3303777	6988258	4080	0			96410	2
6210019	Vasunmäentie 490	2160471	62160	976896	S222883	3	3303950	6988348	5009	0			96430	1
6210019	Vasunmäentie 495	2160473	62160	976898	S222883	3	3303950	6988348	5009	0			96450	2
6210019	Vasunmäentie 501	4002106	62160	2913136	S222883	3	3303950	6988348	4080	0			96470	3
6210019	Vasunmäentie 505	2160474	62160	976899	S222883	3	3303991	6988332	4080	0			96490	1
6210019	Vasunmäentie 519	2160475	62160	976900	S222883	3	3304110	6988170	4080	0			96510	1
6210019	Vasunmäentie 537	2160477	62160	3039208	S222883	3	3304157	6988030	4080	0			96530	1
6210019	Vasunmäentie 567	2160480	62160	976905	S222883	3	3304409	6987845	4080	0			96550	1
6210019	Hourunkoskentie 181	2187283	62160	976905	S222883	3	3304409	6987845	4057	0			96560	2
6210019	Vasunmäentie 565	2160481	62160	976905	S222883	3	3304409	6987845	5009	0			96570	3
6210019	Vasunmäentie 564	2160482	62160	976905	S222883	3	3304409	6987845	4080	0			96580	4
6210019	Hourunkoskentie 195	2160483	62160	976908	S222883	3	3304409	6987845	5009	0			96600	5
6210019	Vasunmäentie 550	2160479	62160	976904	S222883	3	3304267	6987939	4080	0			96620	1
6210019	Vasunmäentie 550	2160476	62160	976901	S222883	3	3304267	6987939	5009	0			96640	2
6210019	Vasunmäentie 556	2160478	62160	976901	S222883	3	3304267	6987939	4080	0			96650	3
6210019	Ampialantie 67	2160447	62160	976873	S222883	3	3303807	6988654	4080	0			96670	1
6210019	Ampialantie 66	2160446	62160	976872	S222883	3	3303807	6988654	5009	0			96690	2
6210019	Ampialantie 66 A	5938787	62160	976872	S222883	3	3303807	6988654	4080	0			96700	3
6210019	Ampialantie 66 B	5557167	62160	976872	S222883	3	3303807	6988654	4080	0			96710	4
6210019	Ampialantie 51	2160445	62160	976871	S222883	3	3303868	6988831	4080	0			96730	1
6210019	Ampialantie 39	4002107	62160	2913137	S222883	3	3303945	6988742	4080	0			96750	1
6210019	Ampialantie 21	4002108	62160	976861	S222883	3	3304223	6988691	4080	0			96770	1
6210019	Ampialantie 29	2160438	62160	976861	S222883	3	3304223	6988691	4080	0			96780	2
6210019	Ampialantie 19	2160437	62160	976861	S222883	3	3304223	6988691	4080	0			96790	3
6210019	Ampialantie 12	2160436	62160	976861	S222883	3	3304223	6988691	4080	0			96800	4
6210019	Ampialantie 10	2160435	62160	976861	S222883	3	3304223	6988691	4080	0			96810	5
6210019	Hourunkoskentie 94	2160434	62160	976860	S222883	3	3304385	6988725	4080	0			96830	1
6210019	Hourunkoskentie 138	2187287	62160	994299	S222883	3	3304422	6988331	4080	0			96850	1
6210019	Hourunkoskentie 139	3571631	62160	994299	S222883	3	3304422	6988331	4080	0			96860	2
6210019	Hourunkoskentie 162	2187285	62160	994297	S222883	3	3304477	6988050	5009	0			96880	1
6210019	Hourunkoskentie 161	4165477	62160	994297	S222883	3	3304477	6988050	4080	0			96890	2
6210019	Hourunkoskentie 152	2187286	62160	3275626	S222883	3	3304477	6988050	4080	0			96910	3
6210019	Hourunkoskentie 165	2187284	62160	3275626	S222883	3	3304477	6988050	4080	0			96920	4
6210019	Hourunkoskentie 168	2187281	62160	3275626	S222883	3	3304477	6988050	4080	0			96930	5
6210019	Hourunkoskentie 174	2187282	62160	3275626	S222883	3	3304477	6988050	4080	0			96940	6
6210019	Vasunmäentie 583	4002105	62160	976909	711398	3	3304563	6987694	4080	0			96970	1
6210019	Vasunmäentie 589	2160486	62160	976909	711398	3	3304563	6987694	4080	0			96980	2
6210019	Vasunmäentie 591	2160485	62160	976909	711398	3	3304563	6987694	4080	0			96990	3
6210019	Vasunmäentie 586	2160484	62160	976909	711398	3	3304563	6987694	5009	0			97000	4
6210019	Hillintie 27	4964545	62160	3424955	711398	3	3304741	6987601	4080	0			97020	1
6210019	Hillintie 10	2187235	62160	994245	711398	3	3304741	6987601	4080	0			97040	2
6210019	Hillintie 7	2187234	62160	994245	711398	3	3304741	6987601	4080	0			97050	3
6210019	Hillintie 6	2187233	62160	994245	711398	3	3304741	6987601	4080	0			97060	4
6210019	Vasunmäentie 616	2187232	62160	994242	711398	3	3304741	6987601	4080	0			97080	5
6210019	Vasunmäentie 612	2187230	62160	994242	711398	3	3304741	6987601	4080	0			97090	6
6210019	Vasunmäentie 614	2187231	62160	976859	711398	3	3304741	6987601	4057	0			97780	7
6210019	Hourunkoskentie 52	2160433	62160	976859	711398	3	3304741	6987601	4057	0			97790	8
6210019	Vasunmäentie 643	2187236	62160	994248	711398	3	3304920	6987337	4080	0			97110	1
6210019	Vasunmäentie 641	2187237	62160	994248	711398	3	3304920	6987337	5009	0			97120	2
6210019	Vasunmäentie 655	2187238	62160	994250	711398	3	3304980	6987234	4080	0			97140	1
6210019	Vasunmäentie 654	2187239	62160	994250	711398	3	3304980	6987234	4080	0			97150	2
6210019	Vasunmäentie 664	2187240	62160	994252	711398	3	3305071	6987098	4057	0			97170	1
6210019	Vasunmäentie 666	2187241	62160	994252	711398	3	3305071	6987098	4080	0			97180	2
6210019	Vasunmäentie 668	2187242	62160	994252	711398	3	3305071	6987098	4080	0			97190	3
6210019	Vasunmäentie 672	2187243	62160	994252	711398	3	3305071	6987098	5009	0			97200	4
6210019	Paloniementie 4	2187244	62160	994256	711398	3	3305290	6986993	4058	0			97220	1
6210019	Paloniementie 11	2187245	62160	994256	711398	3	3305290	6986993	4080	0			97230	2
6210019	Kotomännyntie 21	5863807	62160	994256	711398	3	3305290	6986993	4057	0			97240	3
6210019	Paloniementie 43	2187249	62160	994256	711398	3	3305290	6986993	4080	0			97250	4
6210019	Kotomännyntie 34	4920813	62160	994256	711398	3	3305290	6986993	4080	0			97260	5
6210019	Paloniementie 31	2187248	62160	994256	711398	3	3305290	6986993	4080	0			97270	6
6210019	Vasunmäentie 689	2187246	62160	994256	711398	3	3305290	6986993	4080	0			97280	7
6210019	Paloniementie 26	2187247	62160	994256	711398	3	3305290	6986993	5009	0			97290	8
6210019	Vasunmäentie 701	2187250	62160	994262	711398	3	3305266	6986811	4080	0			97310	1
6210019	Vasunmäentie 708	2187251	62160	994262	711398	3	3305266	6986811	4080	0			97320	2
6210019	Pihlajaisentie 11	2187255	62160	994267	711398	3	3305326	6986577	4080	0			97340	1
6210019	Pihlajaisentie 10	2187257	62160	994267	711398	3	3305326	6986577	4080	0			97350	2
6210019	Pihlajaisentie 17	2187256	62160	994268	711398	3	3305259	6986451	4080	0			97370	1
6210019	Pihlajaisentie 22	2187258	62160	994268	711398	3	3305259	6986451	4080	0			97380	2
6210019	Pihlajaisentie 27	4327019	62160	994268	711398	3	3305259	6986451	4080	0			97390	3
6210019	Pihlajaisentie 43	2187269	62160	994281	711398	3	3305247	6986303	4080	0			97410	1
6210019	Pihlajaisentie 41	2187270	62160	994281	711398	3	3305247	6986303	4080	0			97420	2
6210019	Pihlajaisentie 150	2187271	62160	994283	711398	3	3304946	6985361	4080	0			97440	1
6210019	Pihlajaisentie 147	2187272	62160	994283	711398	3	3304946	6985361	4080	0			97450	2
6210019	Pihlajaisentie 325	2187278	62160	994290	711398	3	3304007	6984173	4080	0			97470	1
6210019	Pihlajaisentie 323	2187279	62160	994290	711398	3	3304007	6984173	4080	0			97480	2
6210019	Pihlajaisentie 254	2187276	62160	994288	711398	3	3304267	6984874	4080	0			97500	1
6210019	Pihlajaisentie 216	2187275	62160	994287	711398	3	3304356	6985120	4080	0			97520	1
6210019	Pihlajaisentie 204	2187273	62160	994285	711398	3	3304442	6985272	4080	0			97540	1
6210019	Pihlajaisentie 205	2187274	62160	994285	711398	3	3304442	6985272	4080	0			97550	2
6210019	Vasunmäentie 728	2187252	62160	994264	711398	3	3305415	6986571	4080	0			97570	1
6210019	Vasunmäentie 730	2187253	62160	994264	711398	3	3305415	6986571	5009	0			97580	2
6210019	Vasunmäentie 744	2187254	62160	994266	711398	3	3305484	6986476	4080	0			97600	1
6210019	Vasunmäentie 756	2187259	62160	994271	711398	3	3305568	6986349	4080	0			97620	1
6210019	Vasunmäentie 761	2187260	62160	994271	711398	3	3305568	6986349	4080	0			97630	2
6210019	Vasunmäentie 808	2187261	62160	994273	711398	3	3305858	6985933	5009	0			97650	1
6210019	Vasunmäentie 830	2187264	62160	994275	711398	3	3305952	6985799	4080	0			97670	1
6210019	Vasunmäentie 828	2187263	62160	994275	711398	3	3305952	6985799	4080	0			97680	2
6210019	Vasunmäentie 844	5620516	62160	994275	711398	3	3306136	6985519	4080	0			97690	1
6210019	Vasunmäentie 840	4002578	62160	994275	711398	3	3306136	6985519	4080	0			97700	2
6210019	Vasunmäentie 838	2187266	62160	994275	711398	3	3306136	6985519	5009	0			97710	3
6210019	Vasunmäentie 839	2187262	62160	994274	711398	3	3306136	6985519	4058	0			97810	4
6210019	Vasunmäentie 858	2187265	62160	994277	711398	3	3306147	6985461	4080	0			97730	1
6210019	Vasunmäentie 876	2187267	62160	994277	711398	3	3306147	6985461	4080	0			97740	2
6210019	Vasunmäentie 866	2187268	62160	994277	711398	3	3306147	6985461	4080	0			97750	3
6210019	Vasunmäentie 883	4287522	62160	994277	711398	3	3306147	6985461	4080	0			97760	4
6210019	Korpiniementie 56	2308450	62185	1072152	725046	3	3306017	6984733	4080	0			97840	1
6210019	Korpiniementie 55	2308449	62185	1072152	725046	3	3306014	6984778	4080	0			97850	1
6210019	Korpiniementie 36	2308451	62185	1072154	725046	3	3306171	6984835	4080	0			97870	1
6210019	Rintalankuja 15	4004492	62185	2913875	725046	3	3306955	6984025	4080	0			97890	1
6210019	Jokelantie 26	4035189	62185	2925233	725046	3	3307145	6984071	4080	0			97910	1
6210019	Jokelantie 15	4035188	62185	2925233	725046	3	3307145	6984071	4080	0			97920	2
6210019	Vasunmäentie 1034 as 2	2308452	62185	1072155	725046	3	3307145	6984071	4080	0			97940	3
6210019	Vasunmäentie 1034 as 1	2308453	62185	1072155	725046	3	3307145	6984071	4080	0			97950	4
6210019	Luoma-Erkkiläntie 42	2308454	62185	1072156	725046	3	3307163	6983214	5009	0			97970	1
6210019	Mäkisentie 42	2308460	62185	1072160	725046	3	3307163	6983214	5009	0			97990	2
6210019	Mäkisentie 32	2308458	62185	1072159	725046	3	3307163	6983214	4080	0			98010	3
6210019	Mäkisentie 25	2308457	62185	1072157	725046	3	3307211	6983246	4080	0			98030	1
6210019	Mäkisentie 22 as 1	2308455	62185	1072157	725046	3	3307211	6983246	4080	0			98040	2
6210019	Mäkisentie 22 as 2	4004493	62185	1072157	725046	3	3307211	6983246	4057	0			98050	3
6210019	Vasunmäentie 1044	2308461	62185	1072161	725046	3	3307098	6983817	4080	0			98070	1
6210019	Vasunmäentie 1048	5594660	62185	1072161	725046	3	3307098	6983817	4080	0			98080	2
6210019	Rantamäentie 37	2308462	62185	1072162	725046	3	3306408	6984327	4080	0			98100	1
6210019	Rantamäentie 59	2308463	62185	1072163	725046	3	3306248	6984217	4080	0			98120	1
6210019	Rantamäentie 69	4131525	62185	1072163	725046	3	3306185	6984092	4080	0			98130	1
6210019	Rantamäentie 95	2308464	62185	1072165	725046	3	3306066	6983846	4080	0			98150	1
6210019	Rantamäentie 94	2308465	62185	1072165	725046	3	3306066	6983846	5009	0			98160	2
6210019	Rantamäentie 105	2308467	62185	1072167	725046	3	3306066	6983846	5009	0			98180	3
6210019	Rantamäentie 106	2308466	62185	1072166	725046	3	3306066	6983846	5009	0			98200	4
6210019	Rantamäentie 117	2308468	62185	1072168	725046	3	3306066	6983846	5009	0			98220	5
6210019	Kuusenmäentie 177	2308469	62185	1072169	725046	3	3306186	6983131	4080	0			98240	1
6210019	Kuusenmäentie 130	2308470	62185	1072170	725046	3	3306494	6982842	4080	0			98260	1
6210019	Kuusenmäentie 115 as 1	2308471	62185	1072172	725046	3	3306689	6982787	4080	0			98280	1
6210019	Kuusenmäentie 111	2308473	62185	1072172	725046	3	3306689	6982787	4080	0			98290	2
6210019	Kuusenmäentie 115 as 2	4004494	62185	1072172	725046	3	3306689	6982787	4080	0			98300	3
6210019	Kuusenmäentie 118	2308474	62185	1072172	725046	3	3306689	6982787	4080	0			98310	4
6210019	Kuusenmäentie 101	3960929	62185	2925137	725046	3	3306781	6982821	5009	0			98330	1
6210019	Kuusenmäentie 100	2308475	62185	1072174	725046	3	3306781	6982821	4080	0			98350	2
6210019	Kuusenmäentie 125	2308476	62185	1072175	725046	3	3306567	6982822	4080	0			98370	1
6210019	Kuusenmäentie 323	2308477	62185	1072176	725046	3	3305254	6982275	5009	0			98390	1
6210019	Kuusenmäentie 391	2308478	62185	1072177	725046	3	3305767	6981375	5009	0			98410	1
6210019	Pökäntie 79	2308479	62185	1072178	725046	3	3305767	6981375	5009	0			98530	2
6210019	Pökäntie 99	2308480	62185	1072179	725046	3	3305767	6981375	5009	0			98550	3
6210019	Paavonkuja 21	2308482	62185	1072181	725046	3	3305767	6981375	5009	0			98590	4
6210019	Paavonkuja 26	4121459	62185	1072181	725046	3	3305767	6981375	5009	0			98600	5
6210019	Paavonkuja 30	2308483	62185	3424123	725046	3	3305767	6981375	5009	0			98620	6
6210019	Tiisijärventie 290	4004495	62185	2913876	725046	3	3305767	6981375	4080	0			98640	7
6210019	Hirvijärventie 1428	4425456	62185	3424122	725046	3	3301917	6976146	5009	0			98430	1
6210019	Veteraanimajantie 28	4004497	62185	2913877	725046	3	3302653	6976586	4080	0			98450	1
6210019	Sikalanmäentie 55	4328528	62100	3032997	725046	3	3303019	6976762	4080	0			98470	1
6210019	Tiisijärventie 874	2308484	62185	1072183	725046	3	3305562	6976035	4080	0			98490	1
6210019	Tiisijärventie 594	2308485	62185	1072184	725046	3	3306516	6978331	4080	0			98510	1
6210019	Tiisijärventie 320	2308481	62185	1072180	725046	3	3305737	6981109	4080	0			98570	1
6210019	Tiisijärventie 120	2308486	62185	1072185	725046	3	3307122	6982087	4080	0			98660	1
6210019	Teerivuorentie 21	2308489	62185	1072187	725046	3	3307535	6982353	4080	0			98680	1
6210019	Teerivuorentie 46	2308491	62185	1072187	725046	3	3307535	6982353	4080	0			98690	2
6210019	Teerivuorentie 12	2308490	62185	1072187	725046	3	3307535	6982353	5009	0			98700	3
6210019	Teerivuorentie 10	2308488	62185	1072187	725046	3	3307535	6982353	4080	0			98710	4
6210019	Teerivuorentie 73	2308492	62185	1072187	725046	3	3307535	6982353	5009	0			98720	5
6210019	Tiisijärventie 26	2308493	62185	1072193	725046	3	3307663	6982742	4080	0			98740	1
6210019	Tiisijärventie 25	2308494	62185	1072193	725046	3	3307663	6982742	4080	0			98750	2
6210019	Tiisijärventie 18	2308495	62185	3275479	725046	3	3307752	6982849	4080	0			98770	1
6210019	Vasunmäentie 1159	2308500	62185	1072198	725046	3	3307681	6983012	5009	0			98790	1
6210019	Vasunmäentie 1159	2308501	62185	1072198	725046	3	3307681	6983012	4080	0			98800	2
6210019	Vasunmäentie 1142	5460109	62185	1072197	725046	3	3307869	6982763	4080	0			98820	1
6210019	Kuusenmäentie 11 as 1	2308506	62185	1072200	725046	3	3307634	6983037	4080	0			98840	1
6210019	Kuusenmäentie 11 as 2	4004496	62185	1072200	725046	3	3307634	6983037	4057	0			98850	2
6210019	Kuusenmäentie 12	2308507	62185	1072200	725046	3	3307634	6983037	5009	0			98860	3
6210019	Tiisijärventie 5	2308502	62185	1072199	725046	3	3307710	6982883	4080	0			98880	1
6210019	Vasunmäentie 1201	2308508	62185	1072202	725046	3	3307910	6982700	4080	0			98900	1
6210019	Vasunmäentie 1202	2308509	62185	1072202	725046	3	3307910	6982700	4080	0			98910	2
6210019	Vasunmäentie 1209	2308510	62185	1072202	725046	3	3307910	6982700	4080	0			98920	3
6210019	Vasunmäentie 1223 as 1	2308512	62185	1072205	725046	3	3308049	6982524	4080	0			98940	1
6210019	Vasunmäentie 1223 as 3	2308513	62185	1072205	725046	3	3308049	6982524	4057	0			98950	2
